Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,OM,CD,,,8,live,,T,W
2019,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,TH,CD,,35,59,live,,T,W
2019,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,US,CD,,,2,specimens,,S,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,TZ,,2,,skulls,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BG,TZ,,1,1,trophies,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CA,KE,,,465,specimens,ml,T,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,1,1,skulls,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,TZ,,,1,skulls,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,CD,,,338,specimens,,S,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,,3,skulls,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,5,,trophies,Number of specimens,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,,2,trophies,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,1,,skulls,Number of specimens,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,5,,trophies,Number of specimens,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,,5,trophies,,H,W
2019,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ZA,TZ,,1,1,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,BG,TZ,,1,,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,2,2,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DK,TZ,,,1,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ES,TZ,,2,,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ES,TZ,,2,1,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,FR,TZ,,,4,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,LV,TZ,,,1,skins,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,LV,TZ,,,1,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,SK,TZ,,1,1,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,2,,skulls,Number of specimens,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,,3,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,16,,trophies,Number of specimens,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,,14,trophies,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ZA,TZ,,,2,skulls,,H,W
2019,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ZA,TZ,,10,9,trophies,,H,W
2019,II,Calumma parsonii,Reptilia,Sauria,Chamaeleonidae,Calumma,KR,UG,,10,,live,Number of specimens,T,F
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,DE,KE,,460,480,live,,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,ES,KE,,250,400,live,,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,JP,KE,,140,140,live,,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,KR,KE,,,55,live,,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,TW,KE,,,10,live,,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,US,KE,,75,,live,Number of specimens,T,C
2019,II,Kinyongia boehmei,Reptilia,Sauria,Chamaeleonidae,Kinyongia,US,KE,,,150,live,,T,C
2019,II,Kinyongia fischeri,Reptilia,Sauria,Chamaeleonidae,Kinyongia,KR,UG,,20,,live,Number of specimens,T,F
2019,II,Kinyongia tavetana,Reptilia,Sauria,Chamaeleonidae,Kinyongia,KR,UG,,10,,live,Number of specimens,T,F
2019,II,Rhampholeon acuminatus,Reptilia,Sauria,Chamaeleonidae,Rhampholeon,KR,UG,,15,,live,Number of specimens,T,F
2019,II,Rhampholeon spinosus,Reptilia,Sauria,Chamaeleonidae,Rhampholeon,KR,UG,,15,,live,Number of specimens,T,F
2019,II,Rhampholeon viridis,Reptilia,Sauria,Chamaeleonidae,Rhampholeon,KR,UG,,15,,live,Number of specimens,T,F
2019,II,Rieppeleon brevicaudatus,Reptilia,Sauria,Chamaeleonidae,Rieppeleon,KR,UG,,100,,live,Number of specimens,T,F
2019,II,Rieppeleon kerstenii,Reptilia,Sauria,Chamaeleonidae,Rieppeleon,KR,UG,,40,,live,Number of specimens,T,F
2019,II,Trioceros deremensis,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,UG,,10,,live,Number of specimens,T,F
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,DE,KE,,395,480,live,,T,C
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,ES,KE,,362,400,live,,T,C
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,160,190,live,,T,C
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,KE,,,25,live,,T,C
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,75,,live,Number of specimens,T,C
2019,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,,100,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CA,KE,,,110,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CN,KE,,,40,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,DE,KE,,390,500,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ES,KE,,632,500,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ID,KE,,,40,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,156,204,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,KE,,,105,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,KE,,117,165,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TW,KE,,,20,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,US,110,,live,Number of specimens,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,369,,live,Number of specimens,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,,360,live,,T,C
2019,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,VN,KE,,,55,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CA,KE,,,111,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CN,KE,,,165,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,DE,KE,,510,760,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ES,KE,,1000,1700,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,HK,KE,,607,440,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ID,KE,,,40,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,567,741,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,KE,,250,,live,Number of specimens,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,KE,,,675,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,UG,,20,,live,Number of specimens,T,F
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,MY,KE,,,30,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,KE,,211,220,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,PL,KE,,50,50,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TH,CD,,,50,live,,T,W
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TW,KE,,,370,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,1115,,live,Number of specimens,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,,1565,live,,T,C
2019,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,VN,KE,,,55,live,,T,C
2019,II,Trioceros laterispinis,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,UG,,6,,live,Number of specimens,T,F
2019,II,Trioceros melleri,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,UG,,20,,live,Number of specimens,T,F
2019,II,Trioceros werneri,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,UG,,10,,live,Number of specimens,T,F
2019,II,Goura victoria,Aves,Columbiformes,Columbidae,Goura,ML,CD,,30,,live,,,
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AT,TZ,,2,4,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AT,TZ,,1,,trophies,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BR,KE,KE,,1,leather products (small),,P,C
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TZ,,5,9,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TZ,,5,2,trophies,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,TZ,,,2,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,TZ,,2,,trophies,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TZ,,,3,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,KE,,1000,,skins,Number of specimens,T,R
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,KE,,,2000,skins,,T,R
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,UG,,500,,skins,Number of specimens,T,C
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,UG,,,500,skins,,T,F
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,KE,,4152,4152,skins,,T,R
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SK,TZ,,1,1,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,1,,skins,Number of specimens,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,,5,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,14,,trophies,Number of specimens,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,,8,trophies,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,TZ,,,6,skins,,H,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,TZ,,13,6,trophies,,H,W
2019,II,Euphorbia trigona,,Euphorbiales,Euphorbiaceae,Euphorbia,NL,TZ,,6806,,live,,T,A
2019,II,Euphorbia trigona,,Euphorbiales,Euphorbiaceae,Euphorbia,NL,TZ,,,8724,stems,,T,A
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,DE,TZ,,1,1,trophies,,H,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,GB,TZ,,,1,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BE,TZ,,3,3,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CH,TZ,,,1,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,5,5,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,TZ,,,2,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NL,KE,,,3200,specimens,ml,S,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,RU,TZ,,,2,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,2,,trophies,Number of specimens,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,,2,trophies,,H,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,KE,,,18,claws,,H,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,KE,,,1,skins,,H,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,TZ,,3,2,trophies,,H,W
2019,II,Galago demidoff,Mammalia,Primates,Galagidae,Galago,TH,CD,,40,120,live,,T,W
2019,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,TG,CD,,,50,live,,T,W
2019,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,TH,CD,,9,55,live,,T,W
2019,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,VN,CD,,,50,live,,T,W
2019,II,Otolemur crassicaudatus,Mammalia,Primates,Galagidae,Otolemur,TG,CD,,,15,live,,T,W
2019,II,Otolemur crassicaudatus,Mammalia,Primates,Galagidae,Otolemur,TH,CD,,,50,live,,T,W
2019,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,CN,CD,,,220,live,,T,W
2019,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,CN,CD,,50,,specimens,,B,W
2019,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,CN,CD,,50,,specimens,,Z,W
2019,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,ID,CD,,,10,live,,T,W
2019,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,ZA,RW,,,500,specimens,g,S,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,12,36,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,2,2,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BG,TZ,,,12,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BG,TZ,,1,1,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,1,,skulls,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,58,58,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,11,12,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,3,2,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,,12,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,1,4,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,3,,trophies,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,TZ,,,1,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,TZ,,,24,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,TZ,,1,,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,LV,TZ,,,1,skulls,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,3,3,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,RO,TZ,,,1,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,RU,TZ,,,12,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SA,TZ,,,1,skin pieces,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SK,TZ,,1,,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SK,TZ,,,1,trophies,,H,
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,6,,jewellery,Number of specimens,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,6,,leather products (small),Number of specimens,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,12,,teeth,Number of specimens,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,,24,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,1,,trophies,Number of specimens,H,I
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,24,,trophies,Number of specimens,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,,21,trophies,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,,5,skin pieces,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,12,72,teeth,,H,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,22,10,trophies,,H,W
2019,II,Amblyrhynchus cristatus,Reptilia,Sauria,Iguanidae,Amblyrhynchus,JP,UG,,,4,live,,B,C
2019,II,Conolophus spp.,Reptilia,Sauria,Iguanidae,Conolophus,JP,UG,,1,,live,,B,C
2019,II,Conolophus subcristatus,Reptilia,Sauria,Iguanidae,Conolophus,JP,UG,,,2,live,,B,C
2019,II,Conolophus subcristatus,Reptilia,Sauria,Iguanidae,Conolophus,SD,UG,,,2,live,,Z,C
2019,II,Conolophus subcristatus,Reptilia,Sauria,Iguanidae,Conolophus,TH,UG,,2,4,live,,B,C
2019,II,Cheilinus undulatus,Actinopteri,Perciformes,Labridae,Cheilinus,CN,KE,,,2,live,,T,C
2019,II,Cheilinus undulatus,Actinopteri,Perciformes,Labridae,Cheilinus,DK,KE,,1,1,live,,T,W
2019,II,Cheilinus undulatus,Actinopteri,Perciformes,Labridae,Cheilinus,SA,KE,,,1,live,,T,W
2019,II,Dalbergia spp.,,Fabales,Leguminosae,Dalbergia,JP,TZ,,14.238,,sawn wood,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,BE,TZ,,,52,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,BE,TZ,,1,,wood product,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CA,TZ,,,42,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CA,TZ,,,185,sawn wood,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,TZ,,,72,carvings,kg,Q,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,TZ,,76280,26180,sawn wood,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,TZ,,576,,wood product,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CS,TZ,,,441,sawn wood,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,13.5,,carvings,kg,P,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,,49,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,659,,carvings,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,30800,,sawn wood,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,0.363,,sawn wood,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,29.68,,wood product,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,ES,TZ,,38150,,wood product,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,FR,TZ,,,213,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,FR,TZ,,20000,,wood product,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,GB,TZ,,,15,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,GB,TZ,,19.21,5,sawn wood,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,GB,TZ,,4.41,,timber,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,HK,TZ,,4,,wood product,,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,IL,TZ,,,54,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,IN,TZ,,,930,sawn wood,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,JP,TZ,,,12,sawn wood,m3,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,MX,TZ,,,113,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,MY,TZ,,,48,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,PL,TZ,,168,,carvings,kg,P,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,,225,carvings,kg,P,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,,474,carvings,kg,T,W
2019,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,,3,sawn wood,m3,T,W
2019,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,BE,CD,,,26.023,sawn wood,m3,T,W
2019,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,CN,CD,,168.246,,logs,m3,T,W
2019,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,UA,CD,,,26.023,sawn wood,m3,T,W
2019,II,Pericopsis spp.,,Fabales,Leguminosae,Pericopsis,MY,CD,,66.630,,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,CD,92.55,,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,102.62,99.619,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,,21.78,sawn wood,m3,S,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,784.63,799.325,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,CN,CD,,4377.939,3512.458,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ES,CD,,,103.559,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ES,CD,,31.798,62.769,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ES,CD,,126.387,,timber,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,FR,CD,,,43.276,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,FR,CD,,43.276,,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IN,CD,,,150.65,logs,m3,S,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IT,CD,,,170.863,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IT,CD,,110.265,22.488,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,JP,CD,,,22.953,logs,m3,S,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,JP,CD,,87.155,42.919,logs,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,KW,CD,,,56.155,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,LB,CD,,,30.57,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,MY,CD,,,73.469,sawn wood,m3,T,W
2019,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PK,CD,,,64.54,logs,m3,T,W
